Fuente,Título,Contenido,Sección,Url,Fecha
Expansión,"['Inflación', 'EU', 'aumentar', 'enero', 'línea', 'previsto']","['índice', 'precio', 'gasto', 'consumo', 'personal', '(', 'PCE', ')', 'subir', '0.3%', 'mes', 'pasado', ',', 'informar', 'jueves', 'Oficina', 'Análisis', 'Económico', 'Departamento', 'Comercio', '.']",Economía,https://expansion.mx/economia/2024/02/29/inflacion-estados-unidos-enero-2024,29/02/2024
Expansión,"['7', 'cada', '10', 'persona', 'invertir', 'después', '""', 'haber', 'ahorrar', '""']","['Carlos', 'Marmolejo', ',', 'director', 'general', 'Sofipo', 'Finsus', ',', 'decir', 'que', 'GameIf', 'buscar', 'educar', 'manera', 'didáctico', 'usuario', 'incentivar', 'ahorro', 'inversión', '.']",Economía,https://expansion.mx/economia/2024/02/29/finsus-fomentar-ahorro-gameif,29/02/2024
Expansión,"['deuda', 'mexicano', 'ir', 'pago', 'pensión']","['2024', 'aprobar', 'techo', 'deuda', '1.9', 'bdp', ',', 'mientras', 'prever', 'gasto', 'pensión', '1500', 'bdp', ',', '465.000', 'mdp', 'programa', 'pensión', 'adulto', 'mayor', '.']",Economía,https://expansion.mx/economia/2024/02/29/la-deuda-mexicana-se-va-en-pago-de-pensiones,29/02/2024
Expansión,"['Impuestos', 'quedar', 'debajo', 'esperado', '4', '5', 'año', 'gobierno']","['México', 'Evalúa', 'advertir', 'bajo', 'generación', 'recurso', 'público', 'renta', 'petrolero', '.', 'ingreso', 'total', 'quedar', 'debajo', 'meta', '2020', '2023', '.']",Economía,https://expansion.mx/economia/2024/02/28/recaudacion-impuestos-gobierno-amlo-debajo-meta,28/02/2024
Expansión,"['porcentaje', 'pobreza', 'laboral', 'anotar', 'segundo', 'menor', 'tasa', '2008']","['acuerdo', 'Coneval', ',', 'último', 'trimestre', '2023', ',', 'entidad', 'menor', 'porcentaje', 'pobreza', 'laboral', 'ser', 'Baja', 'California', 'Sur', ',', 'Baja', 'California', 'Jalisco', '.']",Economía,https://expansion.mx/economia/2024/02/28/pobreza-laboral-baja-2023-pero-mujeres-son-mas-vulnerables,28/02/2024
Expansión,"['Banxico', 'reducir', 'pronóstico', 'economía', 'mexicano', '2.8%']","['Banco', 'México', '(', 'Banxico', ')', 'pronosticar', 'que', 'PIB', 'México', 'crecer', 'menos', 'esperado', '2024', 'mantener', 'pronóstico', '2025', '.']",Economía,https://expansion.mx/economia/2024/02/28/banxico-pronostico-crecimiento-economia-mexicana,28/02/2024
Expansión,"['banquero', 'preparar', 'Convención', 'Acapulco', 'pese', 'recuperación', 'desigual']","['87', 'Convención', 'Bancaria', 'celebrar', 'Acapulco', 'contar', 'presencia', 'presidente', 'López', 'Obrador', 'tres', 'aspirante', 'presidencia', '.']",Economía,https://expansion.mx/economia/2024/02/28/amlo-candidatos-a-presidencia-en-convencion-bancaria-2024,28/02/2024
Expansión,"['Crecimiento', 'económico', 'EU', 'cuarto', 'trimestre', 'revisar', 'bajo']","['Producto', 'Interno', 'Bruto', 'aumentar', 'tasa', 'anualizado', '3.2%', ',', 'revisado', 'ligeramente', 'baja', 'ritmo', '3.3%', '.']",Economía,https://expansion.mx/economia/2024/02/28/crecimiento-economico-eu-cuarto-trimestre-se-revisa-a-la-baja,28/02/2024
Expansión,"['Hacienda', 'congela', 'contratación', 'gobierno', 'federal']","['disposición', 'aplicar', '2', 'marzo', '30', 'septiembre', 'año', ';', 'dinero', 'disponer', 'plaza', 'vacante', 'deber', 'ser', 'devolver', 'ramo', 'Provisiones', 'Salariales', 'Económicas', '.']",Economía,https://expansion.mx/economia/2024/02/28/hacienda-congela-contrataciones-gobierno-federal,28/02/2024
Expansión,"['Hacienda', 'prever', 'que', 'deuda', 'llegar', '48.8%', '\xa0', 'PIB', '\xa0', '\xa0', 'año']","['subsecretario', 'Hacienda', 'señalar', 'que', 'país', 'no', 'requerir', 'reforma', 'tributario', 'poder', 'solventar', 'desequilibrio', 'fiscal', '.']",Economía,https://expansion.mx/economia/2024/02/28/hacienda-preve-que-deuda-llegue-a-48-8-del-pib-este-ano,28/02/2024
Expansión,"['indrive', 'lanza', 'división', 'financiero', 'tarjeta', 'crédito', 'préstamo', 'personal']","['alianza', 'firma', 'como', 'Galileo', ',', 'Mastercard', ',', ',', 'plataforma', 'movilidad', 'ofrecer', 'crédito', 'hasta', '15.000', 'pesos', '.']",Economía,https://expansion.mx/economia/2024/02/28/indrive-money-tarjeta-de-credito,28/02/2024
Expansión,"['SAT', 'duplicar', 'recaudación', 'fiscalizar', 'operación', 'comercio', 'exterior']","['primero', 'cinco', 'año', 'gobierno', ',', 'autoridad', 'fiscal', 'haber', 'poner', 'ojo', 'operación', 'internar', 'enviar', 'mercancía', 'extranjero', '.', 'haber', 'error', 'derivar', 'crédito', 'millonario', '.']",Economía,https://expansion.mx/economia/2024/02/28/sat-fiscalizacion-comercio-exterior,28/02/2024
Expansión,"['arancel', 'acero', 'presionar', 'más', 'EU', 'que', 'México']","['guerra', 'arancel', 'acero', ',', 'Estados', 'Unidos', 'tener', 'perder', ',', 'declarar', 'Raquel', 'Buenrostro', ',', 'secretaria', 'Economía', '.']",Economía,https://expansion.mx/economia/2024/02/27/aranceles-acero-estados-unidos-mexico,28/02/2024
Expansión,"['tema', 'energético', 'Estados', 'Unidos', 'ya', 'resolver', ',', 'asegurar', 'Raquel', 'Buenrostro']","['titular', 'Economía', 'explicar', 'que', 'tema', 'haber', 'diferencia', 'materia', 'energético', '-electricidad', 'hidrocarburos-', 'México', 'eu', 'quedar', 'resuelto', '.']",Economía,https://expansion.mx/economia/2024/02/27/mexico-eu-resolvieron-conflicto-energetico-buenrostro,28/02/2024
Expansión,"['Banco', 'Bienestar', 'superar', 'meta', 'llegar', '3.149', 'sucursal']","['dependencia', 'informar', 'que', '2.750', 'sucursal', 'ser', 'construir', 'exclusivamente', 'Secretaría', 'Defensa', '(', 'Sedena', ')', '.']",Economía,https://expansion.mx/economia/2024/02/27/cuantas-sucursales-tiene-banco-bienestar,27/02/2024
Expansión,"['cet', '28', 'día', 'dar', 'descontado', 'recorte', 'Banxico']","['Cetes', 'corto', 'plazo', 'mantener', 'segundo', 'semana', 'consecutivo', 'tasa', '11%', 'que', 'Cetes', 'dos', 'año', 'bajar', 'nivel', 'más', 'bajo', 'enero', '.']",Economía,https://expansion.mx/economia/2024/02/27/cetes-corto-plazo-mantienen-rendimiento-recorte-tasa-banxico,27/02/2024
Expansión,"['OCDE', 'ver', 'oportunidad', 'recaudar', 'más', 'impuesto', 'México']","['acuerdo', 'Estudio', 'Económico', 'México', ',', 'recaudación', 'impuesto', 'representar', 'apenas', '16.7%', 'producto', 'interno', 'bruto', '(', 'PIB', ')', ',', 'mitad', 'promedio', 'país', 'OCDE', '.']",Economía,https://expansion.mx/economia/2024/02/27/la-ocde-ve-oportunidad-para-recaudar-mas-impuestos-en-mexico,27/02/2024
Expansión,"['¿', 'ser', 'Luis', 'Niño', 'Rivera', '?', 'fundador', 'Banco', 'Azteca']","['banquero', 'haber', 'anunciar', 'retiro', 'Banco', 'Azteca', '20', 'año', 'servicio', ',', 'ser', 'también', 'juventud', 'clavadista', 'olímpico', '.']",Economía,https://expansion.mx/economia/2024/02/27/quien-es-luis-nino-de-rivera-banco-azteca,27/02/2024
Expansión,"['exportación', 'mexicano', 'caer', 'enero']","['primero', 'mes', '2024', ',', 'venta', 'México', 'extranjero', 'registrar', 'disminución', '1.5%', 'tasa', 'anual', '.']",Economía,https://expansion.mx/economia/2024/02/27/mexico-balanza-comercial-importaciones-exportaciones-inegi,27/02/2024
Expansión,"['alto', 'tasa', 'interés', 'presionar', 'Sofomes', 'Sofipos']","['no', 'obtener', 'financiamiento', 'manera', 'banca', ',', 'temporada', 'alto', 'tasa', 'haber', 'repercutir', 'fondeo', 'institución', 'financiero', 'no', 'bancario', '(', 'IFNB', ')', '.']",Economía,https://expansion.mx/economia/2024/02/27/las-altas-tasas-de-interes-presionan-a-sofomes-y-sofipos,27/02/2024
Expansión,"['STPS', 'revisar', 'si', 'haber', 'denegación', 'derecho', 'trabajador', 'RV', 'Fresh', 'Foods']","['Secretaría', 'Trabajo', 'Previsión', 'Social', '(', 'STPS', ')', 'verificar', 'si', 'negar', 'derecho', 'libertad', 'asociación', 'negociación', 'colectivo', 'compañía', 'ubicado', 'Uruapan', ',', 'Michoacán', '.']",Economía,https://expansion.mx/economia/2024/02/26/stps-revisara-si-hay-denegacion-de-derechos-a-trabajadores-de-rv-fresh-foods,27/02/2024
Expansión,"['Luis', 'Niño', 'Rivera', 'renunciar', 'Banco', 'Azteca', ',', 'ya', 'tener', 'nuevo', 'director']","['presidente', 'miembro', 'Consejo', 'Administración', 'Banco', 'Azteca', 'presentar', 'renuncia', 'ahora', 'Alejandro', 'Valenzuela', 'ocupar', 'puesto', ';', 'banco', 'ser', 'dirigir', 'Francisco', 'Rodríguez', '.']",Economía,https://expansion.mx/economia/2024/02/26/luis-nino-de-rivera-renuncia-a-banco-azteca-y-el-banco-tiene-nuevo-director,27/02/2024
Expansión,"['banco', 'digital', ',', '¿', 'diferencia', 'tener', 'cuenta', 'vs', '.', 'tradicional', '?']","['banco', 'estar', 'apostar', 'cuenta', 'digital', 'ser', 'límite', 'depósito', 'reto', 'tener', 'adopción', 'masificación', '.']",Economía,https://expansion.mx/economia/2024/02/26/limite-deposito-al-dia-segun-nivel-cuenta-bancaria,26/02/2024
Expansión,"['no', 'más', 'cobrar', 'impuesto', ':', 'SAT', 'triplico', 'embargo', 'mercancía', 'ilegal']","['SAT', 'realizar', 'operativo', 'carretera', ',', 'visita', 'domiciliario', 'estado', 'República', 'empresa', 'sector', ',', 'entro', 'operativo', '.']",Economía,https://expansion.mx/economia/2024/02/26/no-nada-mas-cobra-impuestos-sat-triplica-el-embargo-de-mercancia-ilegal,26/02/2024
Expansión,"['Citibanamex', 'prever', 'desaceleración', 'remesa', '2024']","['institución', 'bancario', 'advertir', 'que', 'año', 'desaceleración', 'empleo', 'posible', 'recesión', 'economía', 'estadounidense', 'ser', 'causante', 'menor', 'ritmo', 'crecimiento', '.']",Economía,https://expansion.mx/economia/2024/02/26/remesas-mexico-reduciran-ritmo-2024-citibanamex,26/02/2024
Expansión,"['OMC', 'pedir', 'reformar', 'sistema', 'comercial', 'multilateral']","['13ª', 'conferencia', 'ministerial', 'OMC', '(', 'MC13', ')', ',', 'desarrollar', 'jueves', 'Abu', 'Dabi', ',', 'capital', 'Emiratos', 'Árabes', 'Unidos', ',', 'ser', 'primero', 'dos', 'año', '.']",Economía,https://expansion.mx/economia/2024/02/26/omc-pide-reformar-sistema-comercial-multilateral,26/02/2024
Expansión,"['tasa', 'desocupación', 'descender', '2.7%', 'cuatro', 'trimestre', '2023']","['mientras', 'número', 'persona', 'ser', 'mejor', 'último', 'tres', 'mes', 'año', ',', 'población', 'ocupado', 'llegar', '59.4', 'millón', '.']",Economía,https://expansion.mx/economia/2024/02/26/inegi-enoe-empleo-desocupacion-informalidad,26/02/2024
Expansión,"['Gobierno', 'nacionalizar', 'Exportadora', 'Sal']","['compra', 'inversión', 'ser', '1.500', 'millón', 'pesos', ',', 'quedar', '100%', 'mano', 'mexicano', ',', 'participación', '25%', 'Servicio', 'Geológico', 'Mexicano', '75%', 'Fideicomiso', 'Fomento', 'Minero', '.']",Economía,https://expansion.mx/economia/2024/02/24/nacionalizacion-exportadora-de-sal,25/02/2024
Expansión,"['pagarás', 'impuesto', 'IEPS', 'litro', 'gasolina']","['cuota', 'IEPS', 'gasolina', 'Premium', 'Magna', 'ser', '5.21', 'pesos', 'litro', ',', 'semana', '24', 'febrero', '1', 'marzo', '.']",Economía,https://expansion.mx/economia/2024/02/23/la-gasolina-premium-va-por-su-novena-semana-sin-subsidio,23/02/2024
Expansión,"['México', 'presidir', 'Grupo', 'Acción', 'Financiera', 'Internacional']","['Elisa', 'Anda', 'Madrazo', 'convertir', 'primero', 'mujer', 'ocupar', 'presidencia', 'GAFI', 'más', '20', 'año', '.']",Economía,https://expansion.mx/economia/2024/02/23/mexico-asume-gafi-elisa-de-anda-primera-mujer-mando-20-anos,23/02/2024
Expansión,"['Infonavit', 'contar', 'recurso', 'construir', 'vivienda', ',', 'asegurar', 'Carlos', 'Martínez']","['director', 'general', 'instituto', 'decir', 'que', 'contar', 'cerca', '700.000', 'millón', 'pesos', 'cumplir', 'propuesta', 'reforma', 'presentar', 'presidente', '5', 'febrero', '.']",Economía,https://expansion.mx/economia/2024/02/23/infonavit-recursos-cumplir-iniciativa-reforma-amlo,23/02/2024
Expansión,"['aunque', 'Banxico', 'decir', 'contrario', ',', 'ciclo', 'bajista', 'estar', 'comenzar']","['banco', 'central', 'haber', 'mandar', 'mensaje', 'cautela', 'recorte', 'tasa', 'interés', ',', 'analista', 'asegurar', 'que', 'acercar', 'final', 'dinero', 'caro', '.']",Economía,https://expansion.mx/economia/2024/02/23/cuando-bajara-la-tasa-interes-en-mexico,23/02/2024
Expansión,"['crisis', 'ruta', 'marítimo', 'ser', 'amenaza', 'cadena', 'suministro']","['problema', 'geopolítico', ',', 'inseguridad', 'cambio', 'climático', 'haber', 'provocar', 'problema', 'tránsito', 'marítimo', 'mercancía', 'Canal', 'Suez', ',', 'Mar', 'Rojo', 'Canal', 'Panamá', ',', 'señalar', 'UNCTAD', '.']",Economía,https://expansion.mx/economia/2024/02/22/crisis-canal-suez-panama-mar-rojo-cadena-suministro,22/02/2024
La Jornada,"['Carlos', 'Fernández-Vega', ':', 'México', 'SA']","['paisano', 'no', 'dejar', 'apoyar', '   ', 'familia', ',', 'economía', 'mexicano', 'patria', ',', 'xenofobia', ',', 'racismo', 'enferma', 'amenaza', 'gobierno', 'estadunidense', ',', 'gobernador', 'esquizoid', ',', 'como', 'texano', 'Greg', 'Abbott', ',', 'legislador', 'pésima', 'calaña', 'aspirante', 'repetir', 'Casa', 'Blanca', '(', 'Joe', 'Biden', ')', 'regresar', '(', 'Donald', 'Trump', ')', ',', 'forma', 'vil', 'utilizar', 'tema', 'migratorio', 'fin', 'electoral', '.', ',', 'hecho', ',', '¿', 'pasar', 'economía', 'vecino', 'norte', 'si', 'cumplierar', '“', 'regresar él', '”', 'mexicano', '?']",Economía,https://www.jornada.com.mx/2024/03/02/opinion/016o1eco?partner=rss,02/03/2024
La Jornada,"['Producción', 'agrícola', 'récord', 'impulsar', 'economía', 'Brasil']","['Río', 'Janeiro', '.', ',', 'economía', 'brasileño', 'crecer', '2.9', 'ciento', '2023', 'respecto', 'año', 'previo', ',', 'impulsado', 'producción', 'agrícola', 'récord', ',', 'informar', 'ayer', 'estatal', 'Instituto', 'Brasileño', 'Geografía', 'Estadística', '(', 'IBGE', ')', '.']",Economía,https://www.jornada.com.mx/2024/03/02/economia/016n1eco?partner=rss,02/03/2024
La Jornada,"['Precios', 'petróleo', ',', 'cerca', 'romper', 'barrera', '80', 'dólares', 'barril']","['Nueva', 'York', '.', ',', 'precio', 'crudo', 'subir', 'ayer', 'situar', 'barril', 'West', 'Texas', 'Intermediate', '(', 'WTI', ')', ',', 'momentáneamente', ',', 'encima', '80', 'dólares', ',', 'primero', 'vez', 'noviembre', ',', 'ya', 'que', 'mercado', 'volver', 'modo', 'comprador', 'inicio', 'nuevo', 'mes', '.']",Economía,https://www.jornada.com.mx/2024/03/02/economia/015n2eco?partner=rss,02/03/2024
La Jornada,"['Marca', 'histórico', 'remesa', 'enero', ';', 'sumar', '4.575', 'mdd']","['comenzar', 'año', 'remesa', 'imponer', 'nuevo', 'marca', 'histórico', '.', 'enero', 'envío', 'dinero', 'mexicano', 'residir', 'extranjero', 'sumar', '4', 'mil', '575', 'millón', 'dólares', ',', 'mayor', 'monto', 'primero', 'mes', '1995', ',', 'iniciar', 'registro', ',', 'informar', 'Banco', 'México', '(', 'BdeM', ')', '.']",Economía,https://www.jornada.com.mx/2024/03/02/economia/014n1eco?partner=rss,02/03/2024
La Jornada,"['Gasto', 'crecer', '21.3%', 'real', 'primero', 'mes', 'año', ':', 'Hacienda']","['gasto', 'neto', 'Federación', 'ascender', '811', 'mil', '669', 'millón', 'pesos', 'enero', ',', 'aumento', '21.3', 'ciento', 'término', 'real', 'frente', 'igual', 'periodo', 'año', 'pasado', 'ser', 'superior', 'promedio', '3.3', 'ciento', 'último', '10', 'año', 'mes', ',', 'acuerdo', 'Secretaría', 'Hacienda', 'Crédito', 'Público', '(', 'SHCP', ')', '.']",Economía,https://www.jornada.com.mx/2024/03/02/economia/014n2eco?partner=rss,02/03/2024
La Jornada,"['Gana', 'terreno', 'peso', ';', 'revertir', 'pérdida', 'semana', 'anterior']","['tipo', 'cambio', 'concluir', 'jornada', 'viernes', '17.0217', 'pesos', ',', 'apreciación', 'semanal', 'moneda', 'mexicano', '0.61', 'ciento', ',', 'revertir', 'pérdida', 'observado', 'semana', 'anterior', ',', 'acuerdo', 'dato', 'Banco', 'México', '.']",Economía,https://www.jornada.com.mx/2024/03/02/economia/014n3eco?partner=rss,02/03/2024
La Jornada,"['Fed', 'ser', 'cautelosamente', 'optimista', 'inflación']","['Madrid', '.', 'Reserva', 'Federal', 'Estados', 'Unidos', '(', 'Fed', ')', 'informar', 'ayer', 'que', 'sistema', 'bancario', 'ser', '“', 'sólido', '”', '“', 'resiliente', '”', 'aunque', 'estrés', 'financiero', 'desatado', 'año', 'pasado', 'cuenta', 'Silicon', 'Valley', 'Bank', 'Signature', 'Bank', 'haber', '“', 'cedido', '”', ',', 'aún', 'persistir', 'riesgo', 'deber', 'ser', 'vigilar', '.']",Economía,https://www.jornada.com.mx/2024/03/02/economia/016n2eco?partner=rss,02/03/2024
La Jornada,"['Gustavo', 'Gordillo', '/', 'III', ':', 'Mexicanos', 'grito', '…']","['2023', 'revista', 'Nexos', 'publicar', 'tercero', 'ronda', 'encuesta', 'entrevista', 'vinculado', 'idea', 'mexicano', 'como', 'supuesto', 'liberal', 'salvaje', '.', 'Guido', 'Lara', ',', 'Lexia', ',', 'empresa', 'asociado', 'ejercicio', 'patrocinado', 'Nexos', ',', 'resumir', 'hallazgo', 'punto', '.']",Economía,https://www.jornada.com.mx/2024/03/02/economia/015a1eco?partner=rss,02/03/2024
La Jornada,"['Activos', 'CFE', 'estar', 'valuado', '21', 'bdp', ',', 'destacar', 'foro']","['activo', 'Comisión', 'Federal', 'Electricidad', '(', 'CFE', ')', 'estar', 'valuado', '21', 'billón', 'pesos', ',', 'aseverar', 'presidente', 'Comisión', 'Infraestructura', 'Cámara', 'Diputados', ',', 'Reginaldo', 'Sandoval', '.', 'manifestar', 'legislador', 'petista', 'que', '“', 'reforma', 'neoliberal', 'proyectar', 'que', '2031', 'CFE', 'como', 'empresa', 'público', 'Estado', 'desaparecer', ',', 'consecuencia', ',', 'producción', 'energía', 'eléctrico', 'llevar', 'cabo', 'empresa', 'privado', ';', 'invertir', '33', 'mil', 'millón', 'dólares', '”', '.']",Economía,https://www.jornada.com.mx/2024/03/02/economia/015n1eco?partner=rss,02/03/2024
La Jornada,"['Cáscaras', 'avellana', 'revelar', 'ser', 'bosque', 'Mesolítico']","['Madrid', '.', 'análisis', 'isótopo', 'carbono', 'cáscara', 'avellana', 'encontrado', 'sitio', 'arqueológico', 'hacer', 'posible', 'revelar', 'ser', 'lugar', 'vivir', 'humano', 'hacer', 'milenio', '.']",Ciencia y tecnología,https://www.jornada.com.mx/2024/03/02/ciencias/a05n1cie?partner=rss,02/03/2024
La Jornada,"['elefante', 'asiático', 'enterrar', 'pequeño', 'muerto', 'llorar']","['Nueva', 'Delhi', '.', 'elefante', 'asiático', 'enterrar', 'pequeño', 'muerto', 'llorar', 'ruidosamente', ',', 'estudio', 'realizado', 'científico', 'indio', ',', 'detallar', 'comportamiento', 'paquidermo', ',', 'parecido', 'rito', 'funerario', 'humano', '.']",Ciencia y tecnología,https://www.jornada.com.mx/2024/03/02/ciencias/a05n2cie?partner=rss,02/03/2024
La Jornada,"['reventa', 'ofrecer', 'boleto', 'más', 'barato', 'que', 'taquilla']","['Acapulco', ',', 'Gro', '.', ',', 'estrago', 'huracán', 'Otis', 'frustrar', 'plan', 'aficionado', 'pretender', 'asistir', 'Abierto', 'Mexicano', 'Tenis', '.', 'propiedad', 'dañado', 'habitación', 'disponible', 'hotel', ',', 'haber', 'optar', 'revender', 'boleto', 'ya', 'ser', 'fuera', 'estadio', 'red', 'social', '.']",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a09n2dep?partner=rss,02/03/2024
La Jornada,"['Fiscalía', 'buscar', 'pena', 'más', 'severo', 'Dani', 'Alves']","['Barcelona', '.', 'Fiscalía', 'español', 'recurrir', 'condena', 'cuatro', 'año', 'medio', 'impuesto', 'ex', 'futbolista', 'brasileño', 'Dani', 'Alves', ',', 'agresión', 'sexual', ',', 'intención', 'retirar', 'atenuante', 'pago', 'económico', 'busca', 'sanción', 'más', 'severo', '.']",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a11n3dep?partner=rss,02/03/2024
La Jornada,"['australiano', 'Alex', 'Miñaur', 'colocar', 'paso', 'bicampeonato']","['Acapulco', ',', 'Gro', '.', ',', 'tener', 'que', 'pasar', '11', 'año', 'que', 'campeón', 'Abierto', 'Mexicano', 'Tenis', 'llegar', 'final', 'año', 'después', 'coronar él', '.', 'Alex', 'Miñaur', 'conseguir', '.', 'australiano', 'superar', 'ayer', 'penúltimo', 'obstáculo', 'carrera', 'rumbo', 'bicampeonato', 'igualar', 'así', 'español', 'David', 'Ferrer', '(', '2013', ')', '.']",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a09n1dep?partner=rss,02/03/2024
La Jornada,"['Diablos', 'Rojos', 'anunciar', 'Canó', 'como', 'fichaje', 'estrella']","['335', 'jonrón', '17', 'tempo-rada', 'Grandes', 'Ligas', '(', 'MLB', ')', ',', 'Robinson', 'Canó', 'ser', 'gran', 'fichaje', 'temporada', 'Liga', 'Mexicana', 'Beisbol', '(', 'LMB', ')']",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a11n2dep?partner=rss,02/03/2024
La Jornada,"['rublev', 'insultar', 'juez', 'expulsar']","['Andrey', 'Rublev', ',', 'quinto', 'ranking', 'ATP', ',', 'ser', 'descalificar', 'ayer', 'semifinal', 'Torneo', 'Dubái', 'insultar', 'gritar él', 'cara', 'juez', 'línea', '.', 'ruso', 'explotar', 'luego', 'que', 'rival', ',', 'kazajo', 'Alexander', 'Bublik', ',', 'supuestamente', 'ganar', 'punto', 'ir él', 'arriba', '6-5', 'set', 'decisivo', '.', 'supervisor', 'Roland', 'Herfel', 'asegurar', 'que', 'tenista', 'decir', 'grosería', 'lengua', 'materno', ',', 'mientras', 'jugador', 'declarar', 'haber', 'lanzar', 'frase', 'inglés', '.', 'Bublik', 'ahora', 'enfrentar', 'francés', 'Ugo', 'Humbert', ',', 'eliminar', 'campeón', 'defensor', 'Daniil', 'Medvedev', '.']",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a10n3dep?partner=rss,02/03/2024
La Jornada,"['Mazatlán', 'quitar', 'invicto', 'Necaxa', ';', 'vencer', '2-1']","['invicto', 'nueve', 'partido', 'derrota', 'Necaxa', 'caer', 'jornada', '10', 'Liga', 'MX', '.', 'racha', 'ganador', 'Rayos', 'ser', 'detener', 'Mazatlán', 'no', 'haber', 'tener', 'regularidad', 'torneo', ',', 'que', 'fecha', 'reciente', 'haber', 'lograr', 'rescatar', 'empate', 'importante', 'América', 'Guadalajara', '.']",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a27n2dep?partner=rss,02/03/2024
La Jornada,"['Capital', 'rojiblanco', ';', 'afición', 'Chivas', 'hacer', 'sentir', 'amor', 'camiseta']","['lugar', 'jugar', 'Guadalajara', 'florecer', 'amor', 'primavera', '.', 'aficionado', 'reconocer', 'fervorosamente', 'esfuerzo', 'importancia', 'color', ',', 'cantar', 'orgulloso', 'porque', 'jugador', 'más', 'representativo', 'futbol', 'mexicano', ',', 'campeonísimo', 'años', '50', 'como', 'Guillermo', 'Tigre', 'Sepúlveda', ',', 'Salvador', 'Reyes', ',', 'Jaime', 'Tubo', 'Gómez', 'José', 'Jamaicón', 'Villegas', ',', 'hacer', 'escudo', 'más', 'ganador', '.', '“', '¡', 'Chiiivas', ',', 'Chiiivas', '!', '”', '.']",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a11n1dep?partner=rss,02/03/2024
La Jornada,"['González', 'Skupski', ',', 'final', 'doble', 'Abierto', 'Acapulco']","['Acapulco', ',', 'Gro', '.', ',', 'Santiago', 'González', 'pareja', 'Neal', 'Skupski', 'estar', 'paso', 'convertir él', 'monarca', 'doble', 'Abierto', 'Mexicano', 'Tenis', '.']",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a27n1dep?partner=rss,02/03/2024
La Jornada,"['Verstappen', 'quedar', 'primero', 'pole', '2024']","['separación', 'Sergio', 'Pérez', 'Max', 'Verstappen', 'ser', 'mínimo', '.', 'distancia', '358', 'milésima', 'ser', 'diferencia', 'pole', 'position', 'neerlandés', 'quinto', 'lugar', 'largar', 'mexicano', 'primero', 'carrera', 'temporada', 'Fórmula', '1', 'Baréin', '.']",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a10n1dep?partner=rss,02/03/2024
La Jornada,"['López', ':', 'Tri', 'femenil', '“', 'no', ' ', 'achicar', '”', 'Paraguay']","['Pedro', 'López', ',', 'entrenador', 'selección', 'femenil', 'mexicana', ',', 'asegurar', 'que', 'equipo', 'no', 'sentir', 'intimidado', 'Paraguay', ',', 'rival', 'domingo', 'cuarto', 'final', 'Copa', 'Oro', 'W', 'caracteri-cer', 'desplegar', 'juego', 'brusco', ',', 'además', 'que', 'contar', 'buen', 'nivel', 'competitivo', '.']",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a11n4dep?partner=rss,02/03/2024
La Jornada,"['Luchadores', 'romper', '28', 'año', 'ausencia', 'Olímpicos', ';', 'lograr', 'dos', 'plaza', 'París']","['Acapulco', ',', 'Gro', '.', ',', 'lucha', 'mexicano', 'romper', 'sequía', '28', 'año', 'modalidad', 'libre', 'conseguir', 'dos', 'plaza', 'París', '2024', 'torneo', 'Preolímpico', 'concluir', 'ayer', 'Acapulco', '.']",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a10n2dep?partner=rss,02/03/2024
